timestamp,engine,reason,count
2026-09-22T13:38:55.611492,gemini,stale quote for GOOGL (366.518262s old; limit 180s),1
2026-09-22T13:38:55.611495,gemini,stale quote for GOOGL (456.56833s old; limit 180s),1
2026-09-22T13:38:55.611499,gemini,stale quote for GOOGL (464.017496s old; limit 180s),1
2026-09-22T13:38:55.611503,gemini,stale quote for GOOGL (55385.002572s old; limit 180s),1
2026-09-22T13:38:55.611507,gemini,stale quote for GOOGL (579.769078s old; limit 180s),1
2026-09-22T13:38:55.611510,gemini,stale quote for GOOGL (612.311664s old; limit 180s),1
2026-09-22T13:38:55.611514,gemini,stale quote for GOOGL (712.723684s old; limit 180s),1
2026-09-22T13:38:55.611518,gemini,stale quote for HCA (53924.816377s old; limit 180s),1
2026-09-22T13:38:55.611522,gemini,stale quote for HPE (53918.849594s old; limit 180s),1
2026-09-22T13:38:55.611525,gemini,stale quote for META (45275.269376s old; limit 180s),1
2026-09-22T13:38:55.611529,gemini,stale quote for META (50075.06119s old; limit 180s),1
2026-09-22T13:38:55.611533,technical_fallback,liquidity filter,15
2026-09-22T13:38:55.611537,technical_fallback,market data unavailable for AAPL (bid/ask spread missing),1
2026-09-22T13:38:55.611541,technical_fallback,market data unavailable for AMD (bid/ask spread missing),1
2026-09-22T13:38:55.611545,technical_fallback,stale candle for EMR (1059.9m old; limit 30.0m),1
2026-09-22T13:38:55.611549,technical_fallback,stale quote for AAPL (1604.519229s old; limit 180s),1
2026-09-22T13:38:55.611554,technical_fallback,stale quote for AMD (1813.163684s old; limit 180s),1
2026-09-22T13:38:55.611558,technical_fallback,stale quote for DELL (60043.644373s old; limit 180s),1
2026-09-22T13:38:55.611562,technical_fallback,stale quote for DGX (60043.399405s old; limit 180s),1
2026-09-22T13:38:55.611566,technical_fallback,stale quote for DHR (43244.373645s old; limit 180s),1
2026-09-22T13:38:55.611570,technical_fallback,stale quote for DHR (48541.042948s old; limit 180s),1
2026-09-22T13:38:55.611574,technical_fallback,stale quote for DHR (49387.185728s old; limit 180s),1
2026-09-22T13:38:55.611578,technical_fallback,stale quote for DHR (49736.726022s old; limit 180s),1
2026-09-22T13:38:55.611582,technical_fallback,stale quote for DHR (51539.253314s old; limit 180s),1
2026-09-22T13:38:55.611587,technical_fallback,stale quote for DHR (51667.348078s old; limit 180s),1
2026-09-22T13:38:55.611591,technical_fallback,stale quote for DHR (53098.203494s old; limit 180s),1
2026-09-22T13:38:55.611595,technical_fallback,stale quote for DHR (56336.773491s old; limit 180s),1
2026-09-22T13:38:55.611599,technical_fallback,stale quote for DHR (57183.860238s old; limit 180s),1
2026-09-22T13:38:55.611603,technical_fallback,stale quote for DHR (57785.189322s old; limit 180s),1
2026-09-22T13:38:55.611607,technical_fallback,stale quote for DHR (57900.528235s old; limit 180s),1
2026-09-22T13:38:55.611611,technical_fallback,stale quote for DHR (58143.078193s old; limit 180s),1
2026-09-22T13:38:55.611615,technical_fallback,stale quote for DHR (58275.442389s old; limit 180s),1
2026-09-22T13:38:55.611619,technical_fallback,stale quote for DHR (59221.646242s old; limit 180s),1
2026-09-22T13:38:55.611623,technical_fallback,stale quote for DHR (59477.297321s old; limit 180s),1
2026-09-22T13:38:55.611627,technical_fallback,stale quote for DHR (60068.870398s old; limit 180s),1
2026-09-22T13:38:55.611631,technical_fallback,stale quote for DHR (61248.002229s old; limit 180s),1
2026-09-22T13:38:55.611635,technical_fallback,stale quote for DHR (61499.453402s old; limit 180s),1
2026-09-22T13:38:55.611639,technical_fallback,stale quote for DHR (61757.728978s old; limit 180s),1
2026-09-22T13:38:55.611643,technical_fallback,stale quote for DHR (62099.284294s old; limit 180s),1
2026-09-22T13:38:55.611647,technical_fallback,stale quote for DHR (62224.103078s old; limit 180s),1
2026-09-22T13:38:55.611651,technical_fallback,stale quote for DHR (62470.852714s old; limit 180s),1
2026-09-22T13:38:55.611654,technical_fallback,stale quote for DHR (62820.985275s old; limit 180s),1
2026-09-22T13:38:55.611658,technical_fallback,stale quote for ELV (231.809047s old; limit 180s),1
2026-09-22T13:38:55.611662,technical_fallback,stale quote for ELV (348.094426s old; limit 180s),1
2026-09-22T13:38:55.611666,technical_fallback,stale quote for ELV (43244.707s old; limit 180s),1
2026-09-22T13:38:55.611670,technical_fallback,stale quote for ELV (49386.019954s old; limit 180s),1
2026-09-22T13:38:55.611674,technical_fallback,stale quote for ELV (49735.89841s old; limit 180s),1
2026-09-22T13:38:55.611678,technical_fallback,stale quote for ELV (51538.284082s old; limit 180s),1
2026-09-22T13:38:55.611682,technical_fallback,stale quote for ELV (51666.379689s old; limit 180s),1
2026-09-22T13:38:55.611686,technical_fallback,stale quote for ELV (53097.264009s old; limit 180s),1
2026-09-22T13:38:55.611690,technical_fallback,stale quote for ELV (56336.070224s old; limit 180s),1
2026-09-22T13:38:55.611694,technical_fallback,stale quote for ELV (57183.040516s old; limit 180s),1
2026-09-22T13:38:55.611698,technical_fallback,stale quote for ELV (57785.114577s old; limit 180s),1
2026-09-22T13:38:55.611702,technical_fallback,stale quote for ELV (57900.353158s old; limit 180s),1
2026-09-22T13:38:55.611706,technical_fallback,stale quote for ELV (58142.280836s old; limit 180s),1
2026-09-22T13:38:55.611710,technical_fallback,stale quote for ELV (58274.463494s old; limit 180s),1
2026-09-22T13:38:55.611714,technical_fallback,stale quote for ELV (59221.282298s old; limit 180s),1
2026-09-22T13:38:55.611723,technical_fallback,stale quote for ELV (59476.79617s old; limit 180s),1
2026-09-22T13:38:55.611728,technical_fallback,stale quote for ELV (60068.796004s old; limit 180s),1
2026-09-22T13:38:55.611732,technical_fallback,stale quote for ELV (61248.207714s old; limit 180s),1
2026-09-22T13:38:55.611736,technical_fallback,stale quote for ELV (61499.278701s old; limit 180s),1
2026-09-22T13:38:55.611740,technical_fallback,stale quote for ELV (61756.949779s old; limit 180s),1
2026-09-22T13:38:55.611744,technical_fallback,stale quote for ELV (62223.533089s old; limit 180s),1
2026-09-22T13:38:55.611748,technical_fallback,stale quote for ELV (62469.722014s old; limit 180s),1
2026-09-22T13:38:55.611752,technical_fallback,stale quote for ELV (62820.379364s old; limit 180s),1
2026-09-22T13:38:55.611756,technical_fallback,stale quote for EMR (57783.114897s old; limit 180s),1
2026-09-22T13:38:55.611760,technical_fallback,stale quote for EMR (57898.243764s old; limit 180s),1
2026-09-22T13:38:55.611764,technical_fallback,stale quote for EMR (60066.835871s old; limit 180s),1
2026-09-22T13:38:55.611767,technical_fallback,stale quote for EMR (61246.173224s old; limit 180s),1
2026-09-22T13:38:55.611771,technical_fallback,stale quote for EMR (61497.177476s old; limit 180s),1
2026-09-22T13:38:55.611775,technical_fallback,stale quote for EXPD (49386.404031s old; limit 180s),1
2026-09-22T13:38:55.611779,technical_fallback,stale quote for EXPD (49735.80599s old; limit 180s),1
2026-09-22T13:38:55.611783,technical_fallback,stale quote for EXPD (51538.397357s old; limit 180s),1
2026-09-22T13:38:55.611787,technical_fallback,stale quote for EXPD (51666.494846s old; limit 180s),1
2026-09-22T13:38:55.611791,technical_fallback,stale quote for EXPD (53097.353096s old; limit 180s),1
2026-09-22T13:38:55.611795,technical_fallback,stale quote for EXPD (56335.828198s old; limit 180s),1
2026-09-22T13:38:55.611799,technical_fallback,stale quote for EXPD (57182.952968s old; limit 180s),1
2026-09-22T13:38:55.611803,technical_fallback,stale quote for EXPD (57763.531963s old; limit 180s),1
2026-09-22T13:38:55.611807,technical_fallback,stale quote for EXPD (57899.592326s old; limit 180s),1
2026-09-22T13:38:55.611811,technical_fallback,stale quote for EXPD (58142.224288s old; limit 180s),1
2026-09-22T13:38:55.611815,technical_fallback,stale quote for EXPD (58274.584848s old; limit 180s),1
2026-09-22T13:38:55.611819,technical_fallback,stale quote for EXPD (59220.591381s old; limit 180s),1
2026-09-22T13:38:55.611823,technical_fallback,stale quote for EXPD (59476.278005s old; limit 180s),1
2026-09-22T13:38:55.611827,technical_fallback,stale quote for EXPD (60068.345058s old; limit 180s),1
2026-09-22T13:38:55.611831,technical_fallback,stale quote for EXPD (61498.533159s old; limit 180s),1
2026-09-22T13:38:55.611835,technical_fallback,stale quote for EXPD (61756.876697s old; limit 180s),1
2026-09-22T13:38:55.611839,technical_fallback,stale quote for EXPD (62223.112901s old; limit 180s),1
2026-09-22T13:38:55.611843,technical_fallback,stale quote for EXPD (62470.043721s old; limit 180s),1
2026-09-22T13:38:55.611847,technical_fallback,stale quote for EXPD (62820.008817s old; limit 180s),1
2026-09-22T13:38:55.611851,technical_fallback,stale quote for EXPD (63301.323729s old; limit 180s),1
2026-09-22T13:38:55.611855,technical_fallback,stale quote for FAST (49385.561046s old; limit 180s),1
2026-09-22T13:38:55.611858,technical_fallback,stale quote for FAST (49734.829359s old; limit 180s),1
2026-09-22T13:38:55.611862,technical_fallback,stale quote for FAST (51537.487776s old; limit 180s),1
2026-09-22T13:38:55.611866,technical_fallback,stale quote for FAST (51665.584667s old; limit 180s),1
2026-09-22T13:38:55.611870,technical_fallback,stale quote for FAST (53096.428097s old; limit 180s),1
2026-09-22T13:38:55.611874,technical_fallback,stale quote for FAST (56334.816915s old; limit 180s),1
2026-09-22T13:38:55.611878,technical_fallback,stale quote for FAST (57181.996781s old; limit 180s),1
2026-09-22T13:38:55.611882,technical_fallback,stale quote for FAST (57877.301636s old; limit 180s),1
2026-09-22T13:38:55.611886,technical_fallback,stale quote for FAST (58141.309749s old; limit 180s),1
2026-09-22T13:38:55.611890,technical_fallback,stale quote for FAST (58273.669996s old; limit 180s),1
2026-09-22T13:38:55.611894,technical_fallback,stale quote for FAST (59219.481867s old; limit 180s),1
2026-09-22T13:38:55.611898,technical_fallback,stale quote for FAST (59475.193546s old; limit 180s),1
2026-09-22T13:38:55.611902,technical_fallback,stale quote for FAST (60067.327752s old; limit 180s),1
2026-09-22T13:38:55.611906,technical_fallback,stale quote for FAST (61476.183805s old; limit 180s),1
2026-09-22T13:38:55.611910,technical_fallback,stale quote for FAST (61755.972812s old; limit 180s),1
2026-09-22T13:38:55.611914,technical_fallback,stale quote for FAST (62222.084778s old; limit 180s),1
2026-09-22T13:38:55.611918,technical_fallback,stale quote for FAST (62469.172212s old; limit 180s),1
2026-09-22T13:38:55.611922,technical_fallback,stale quote for FAST (62818.975124s old; limit 180s),1
2026-09-22T13:38:55.611926,technical_fallback,stale quote for FFIV (49378.660972s old; limit 180s),1
2026-09-22T13:38:55.611930,technical_fallback,stale quote for FFIV (49728.762651s old; limit 180s),1
2026-09-22T13:38:55.611934,technical_fallback,stale quote for FFIV (51531.061192s old; limit 180s),1
2026-09-22T13:38:55.611938,technical_fallback,stale quote for FFIV (51659.152758s old; limit 180s),1
2026-09-22T13:38:55.611941,technical_fallback,stale quote for FFIV (53090.034858s old; limit 180s),1
2026-09-22T13:38:55.611945,technical_fallback,stale quote for FFIV (56328.987086s old; limit 180s),1
2026-09-22T13:38:55.611949,technical_fallback,stale quote for FFIV (57175.888635s old; limit 180s),1
2026-09-22T13:38:55.611953,technical_fallback,stale quote for FFIV (57872.914545s old; limit 180s),1
2026-09-22T13:38:55.611957,technical_fallback,stale quote for FFIV (58135.051134s old; limit 180s),1
2026-09-22T13:38:55.611961,technical_fallback,stale quote for FFIV (58267.210695s old; limit 180s),1
2026-09-22T13:38:55.611965,technical_fallback,stale quote for FFIV (59214.396994s old; limit 180s),1
2026-09-22T13:38:55.611969,technical_fallback,stale quote for FFIV (59469.912053s old; limit 180s),1
2026-09-22T13:38:55.611973,technical_fallback,stale quote for FFIV (61471.775944s old; limit 180s),1
2026-09-22T13:38:55.611977,technical_fallback,stale quote for FFIV (61749.694752s old; limit 180s),1
2026-09-22T13:38:55.611981,technical_fallback,stale quote for FFIV (62216.583715s old; limit 180s),1
2026-09-22T13:38:55.611987,technical_fallback,stale quote for FFIV (62462.408456s old; limit 180s),1
2026-09-22T13:38:55.611991,technical_fallback,stale quote for FFIV (62813.404832s old; limit 180s),1
2026-09-22T13:38:55.611995,technical_fallback,stale quote for FFIV (63295.573833s old; limit 180s),1
2026-09-22T13:38:55.611999,technical_fallback,stale quote for FFIV (63534.210252s old; limit 180s),1
2026-09-22T13:38:55.612003,technical_fallback,stale quote for FTNT (49392.829623s old; limit 180s),1
2026-09-22T13:38:55.612007,technical_fallback,stale quote for FTNT (49742.465909s old; limit 180s),1
2026-09-22T13:38:55.612011,technical_fallback,stale quote for FTNT (51544.952523s old; limit 180s),1
2026-09-22T13:38:55.612015,technical_fallback,stale quote for FTNT (51673.048001s old; limit 180s),1
2026-09-22T13:38:55.612019,technical_fallback,stale quote for FTNT (53103.922897s old; limit 180s),1
2026-09-22T13:38:55.612023,technical_fallback,stale quote for FTNT (56342.567203s old; limit 180s),1
2026-09-22T13:38:55.612027,technical_fallback,stale quote for FTNT (57189.62662s old; limit 180s),1
2026-09-22T13:38:55.612031,technical_fallback,stale quote for FTNT (58148.787725s old; limit 180s),1
2026-09-22T13:38:55.612035,technical_fallback,stale quote for FTNT (58281.140339s old; limit 180s),1
2026-09-22T13:38:55.612039,technical_fallback,stale quote for FTNT (59227.55797s old; limit 180s),1
2026-09-22T13:38:55.612043,technical_fallback,stale quote for FTNT (59483.167151s old; limit 180s),1
2026-09-22T13:38:55.612052,technical_fallback,stale quote for FTNT (61763.436826s old; limit 180s),1
2026-09-22T13:38:55.612056,technical_fallback,stale quote for FTNT (62229.951391s old; limit 180s),1
2026-09-22T13:38:55.612060,technical_fallback,stale quote for FTNT (62476.522809s old; limit 180s),1
2026-09-22T13:38:55.612064,technical_fallback,stale quote for FTNT (62826.819626s old; limit 180s),1
2026-09-22T13:38:55.612068,technical_fallback,stale quote for GDDY (49387.211662s old; limit 180s),1
2026-09-22T13:38:55.612072,technical_fallback,stale quote for GDDY (49737.183293s old; limit 180s),1
2026-09-22T13:38:55.612076,technical_fallback,stale quote for GDDY (51539.53773s old; limit 180s),1
2026-09-22T13:38:55.612080,technical_fallback,stale quote for GDDY (51667.637301s old; limit 180s),1
2026-09-22T13:38:55.612084,technical_fallback,stale quote for GDDY (53098.507458s old; limit 180s),1
2026-09-22T13:38:55.612088,technical_fallback,stale quote for GDDY (56337.405111s old; limit 180s),1
2026-09-22T13:38:55.612092,technical_fallback,stale quote for GDDY (57184.325582s old; limit 180s),1
2026-09-22T13:38:55.612096,technical_fallback,stale quote for GDDY (58143.541306s old; limit 180s),1
2026-09-22T13:38:55.612100,technical_fallback,stale quote for GDDY (58275.6993s old; limit 180s),1
2026-09-22T13:38:55.612104,technical_fallback,stale quote for GDDY (59222.732386s old; limit 180s),1
2026-09-22T13:38:55.612108,technical_fallback,stale quote for GDDY (59478.235155s old; limit 180s),1
2026-09-22T13:38:55.612112,technical_fallback,stale quote for GDDY (61758.206911s old; limit 180s),1
2026-09-22T13:38:55.612116,technical_fallback,stale quote for GDDY (62224.937033s old; limit 180s),1
2026-09-22T13:38:55.612120,technical_fallback,stale quote for GDDY (62470.939827s old; limit 180s),1
2026-09-22T13:38:55.612124,technical_fallback,stale quote for GDDY (62821.766407s old; limit 180s),1
2026-09-22T13:38:55.612128,technical_fallback,stale quote for GDDY (63303.977348s old; limit 180s),1
2026-09-22T13:38:55.612132,technical_fallback,stale quote for GDDY (63543.000677s old; limit 180s),1
2026-09-22T13:38:55.612136,technical_fallback,stale quote for GILD (48543.623647s old; limit 180s),1
2026-09-22T13:38:55.612140,technical_fallback,stale quote for GILD (49388.976999s old; limit 180s),1
2026-09-22T13:38:55.612144,technical_fallback,stale quote for GILD (49738.731151s old; limit 180s),1
2026-09-22T13:38:55.612148,technical_fallback,stale quote for GILD (51541.170212s old; limit 180s),1
2026-09-22T13:38:55.612152,technical_fallback,stale quote for GILD (51669.264516s old; limit 180s),1
2026-09-22T13:38:55.612156,technical_fallback,stale quote for GILD (53100.144519s old; limit 180s),1
2026-09-22T13:38:55.612160,technical_fallback,stale quote for GILD (56338.870914s old; limit 180s),1
2026-09-22T13:38:55.612171,technical_fallback,stale quote for GILD (57185.876997s old; limit 180s),1
2026-09-22T13:38:55.612176,technical_fallback,stale quote for GILD (58123.902965s old; limit 180s),1
2026-09-22T13:38:55.612180,technical_fallback,stale quote for GILD (58277.348039s old; limit 180s),1
2026-09-22T13:38:55.612184,technical_fallback,stale quote for GILD (59223.972113s old; limit 180s),1
2026-09-22T13:38:55.612188,technical_fallback,stale quote for GILD (59479.543789s old; limit 180s),1
2026-09-22T13:38:55.612192,technical_fallback,stale quote for GILD (61738.033187s old; limit 180s),1
2026-09-22T13:38:55.612196,technical_fallback,stale quote for GILD (62226.300205s old; limit 180s),1
2026-09-22T13:38:55.612200,technical_fallback,stale quote for GILD (62472.660105s old; limit 180s),1
2026-09-22T13:38:55.612204,technical_fallback,stale quote for GILD (62823.144231s old; limit 180s),1
2026-09-22T13:38:55.612208,technical_fallback,stale quote for HCA (48514.434583s old; limit 180s),1
2026-09-22T13:38:55.612212,technical_fallback,stale quote for NTAP (62075.268446s old; limit 180s),1
